id,name,description,groupID,difficulty,groupName,monsterNum,staminaCost,dailyLimit,expAward,coinAward,stance1,stance2,stance3,stance4,stance5,stance6,stance7,stance8,stance9,stance10,stance11,stance12,stance13,stance14,stance15,stance16,stance17,stance18,stance19,stance20,stance21,stance22,stance23,stance24,monsterLv,levelMonster,expAwardBoss,coinAwardBoss,battleBefore,battleing,battleAfter,mapId,stageId,head,tfOpenTowers,monster,siegeId,zhanPaoSkills,zhanPao,skillNum,clearanceAwardString,rareAwardString,spAwardString,awardIdtring,
53531,第八十九章5,,445,0,第八十九章5,1,1,0,0,0,123531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,0,,,0,7:47065:1767800|7:49891:7|7:41006:10,,,,
53532,第八十九章5,,445,0,第八十九章5,1,1,0,0,0,123532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,0,,,0,7:47065:1767800|7:49891:7|7:41006:10,,,,
53533,第八十九章5,,445,0,第八十九章5,1,1,0,0,0,123533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,0,,,0,7:47065:1767800|7:49891:7|7:41006:10,,,,
53534,第八十九章5,,445,0,第八十九章5,1,1,0,0,0,123534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,0,,,0,7:47065:1767800|7:49891:7|7:41006:10,,,,
53535,第八十九章5,,445,0,第八十九章5,1,1,0,0,0,123535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,0,,,0,7:47065:1767800|7:49891:7|7:41006:10,,,,
53536,第八十九章5,,445,0,第八十九章5,1,1,0,0,0,123536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,0,,,0,7:47065:1767800|7:49891:7|7:41006:10,,,,
53537,第八十九章5,,445,0,第八十九章5,1,0,0,0,0,123537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,445,,,0,7:40181:7000|7:47065:97450|7:41004:11000,,,,
53538,第九十章1,,446,0,第九十章1,1,1,0,0,0,123538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,0,,,0,7:47065:1768650|7:49891:7|7:41006:10,,,,
53539,第九十章1,,446,0,第九十章1,1,1,0,0,0,123539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,0,,,0,7:47065:1768650|7:49891:7|7:41006:10,,,,
53540,第九十章1,,446,0,第九十章1,1,1,0,0,0,123540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,0,,,0,7:47065:1768650|7:49891:7|7:41006:10,,,,
53541,第九十章1,,446,0,第九十章1,1,1,0,0,0,123541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,0,,,0,7:47065:1768650|7:49891:7|7:41006:10,,,,
53542,第九十章1,,446,0,第九十章1,1,1,0,0,0,123542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,0,,,0,7:47065:1768650|7:49891:7|7:41006:10,,,,
53543,第九十章1,,446,0,第九十章1,1,1,0,0,0,123543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,0,,,0,7:47065:1768650|7:49891:7|7:41006:10,,,,
53544,第九十章1,,446,0,第九十章1,1,1,0,0,0,123544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,0,,,0,7:47065:1768650|7:49891:7|7:41006:10,,,,
53545,第九十章1,,446,0,第九十章1,1,0,0,0,0,123545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,446,,,0,7:40181:7000|7:47065:97600|7:41004:11000,,,,
53546,第九十章2,,447,0,第九十章2,1,1,0,0,0,123546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,0,,,0,7:47065:1768650|7:49891:7|7:41006:10,,,,
53547,第九十章2,,447,0,第九十章2,1,1,0,0,0,123547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,0,,,0,7:47065:1768650|7:49891:7|7:41006:10,,,,
53548,第九十章2,,447,0,第九十章2,1,1,0,0,0,123548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,0,,,0,7:47065:1768650|7:49891:7|7:41006:10,,,,
53549,第九十章2,,447,0,第九十章2,1,1,0,0,0,123549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,0,,,0,7:47065:1768650|7:49891:7|7:41006:10,,,,
53550,第九十章2,,447,0,第九十章2,1,1,0,0,0,123550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,0,,,0,7:47065:1768650|7:49891:7|7:41006:10,,,,
53551,第九十章2,,447,0,第九十章2,1,1,0,0,0,123551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,0,,,0,7:47065:1768650|7:49891:7|7:41006:10,,,,
53552,第九十章2,,447,0,第九十章2,1,1,0,0,0,123552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,0,,,0,7:47065:1768650|7:49891:7|7:41006:10,,,,
53553,第九十章2,,447,0,第九十章2,1,0,0,0,0,123553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,447,,,0,7:40181:7000|7:47065:97600|7:41004:11000,,,,
53554,第九十章3,,448,0,第九十章3,1,1,0,0,0,123554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,0,,,0,7:47065:1768650|7:49891:7|7:41006:10,,,,
53555,第九十章3,,448,0,第九十章3,1,1,0,0,0,123555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,0,,,0,7:47065:1768650|7:49891:7|7:41006:10,,,,
53556,第九十章3,,448,0,第九十章3,1,1,0,0,0,123556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,0,,,0,7:47065:1768650|7:49891:7|7:41006:10,,,,
53557,第九十章3,,448,0,第九十章3,1,1,0,0,0,123557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,0,,,0,7:47065:1768650|7:49891:7|7:41006:10,,,,
53558,第九十章3,,448,0,第九十章3,1,1,0,0,0,123558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,0,,,0,7:47065:1768650|7:49891:7|7:41006:10,,,,
53559,第九十章3,,448,0,第九十章3,1,1,0,0,0,123559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,0,,,0,7:47065:1768650|7:49891:7|7:41006:10,,,,
53560,第九十章3,,448,0,第九十章3,1,1,0,0,0,123560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,0,,,0,7:47065:1768650|7:49891:7|7:41006:10,,,,
53561,第九十章3,,448,0,第九十章3,1,0,0,0,0,123561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,448,,,0,7:40181:7000|7:47065:97600|7:41004:11000,,,,
53562,第九十章4,,449,0,第九十章4,1,1,0,0,0,123562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,0,,,0,7:47065:1768650|7:49891:7|7:41006:10,,,,
53563,第九十章4,,449,0,第九十章4,1,1,0,0,0,123563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,0,,,0,7:47065:1768650|7:49891:7|7:41006:10,,,,
53564,第九十章4,,449,0,第九十章4,1,1,0,0,0,123564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,0,,,0,7:47065:1768650|7:49891:7|7:41006:10,,,,
53565,第九十章4,,449,0,第九十章4,1,1,0,0,0,123565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,0,,,0,7:47065:1768650|7:49891:7|7:41006:10,,,,
53566,第九十章4,,449,0,第九十章4,1,1,0,0,0,123566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,0,,,0,7:47065:1768650|7:49891:7|7:41006:10,,,,
53567,第九十章4,,449,0,第九十章4,1,1,0,0,0,123567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,0,,,0,7:47065:1768650|7:49891:7|7:41006:10,,,,
53568,第九十章4,,449,0,第九十章4,1,1,0,0,0,123568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,0,,,0,7:47065:1768650|7:49891:7|7:41006:10,,,,
53569,第九十章4,,449,0,第九十章4,1,0,0,0,0,123569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,449,,,0,7:40181:7000|7:47065:97600|7:41004:11000,,,,
53570,第九十章5,,450,0,第九十章5,1,1,0,0,0,123570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,0,,,0,7:47065:1768650|7:49891:7|7:41006:10,,,,
53571,第九十章5,,450,0,第九十章5,1,1,0,0,0,123571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,0,,,0,7:47065:1768650|7:49891:7|7:41006:10,,,,
53572,第九十章5,,450,0,第九十章5,1,1,0,0,0,123572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,0,,,0,7:47065:1768650|7:49891:7|7:41006:10,,,,
53573,第九十章5,,450,0,第九十章5,1,1,0,0,0,123573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,0,,,0,7:47065:1768650|7:49891:7|7:41006:10,,,,
53574,第九十章5,,450,0,第九十章5,1,1,0,0,0,123574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,0,,,0,7:47065:1768650|7:49891:7|7:41006:10,,,,
53575,第九十章5,,450,0,第九十章5,1,1,0,0,0,123575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,0,,,0,7:47065:1768650|7:49891:7|7:41006:10,,,,
53576,第九十章5,,450,0,第九十章5,1,1,0,0,0,123576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,0,,,0,7:47065:1768650|7:49891:7|7:41006:10,,,,
53577,第九十章5,,450,0,第九十章5,1,0,0,0,0,123577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,450,,,0,7:40181:7000|7:47065:97600|7:41004:11000,,,,
53578,第九十一章1,,451,0,第九十一章1,1,1,0,0,0,123578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,0,,,0,7:47065:1769500|7:49891:7|7:41006:10,,,,
53579,第九十一章1,,451,0,第九十一章1,1,1,0,0,0,123579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,0,,,0,7:47065:1769500|7:49891:7|7:41006:10,,,,
53580,第九十一章1,,451,0,第九十一章1,1,1,0,0,0,123580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,0,,,0,7:47065:1769500|7:49891:7|7:41006:10,,,,
53581,第九十一章1,,451,0,第九十一章1,1,1,0,0,0,123581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,0,,,0,7:47065:1769500|7:49891:7|7:41006:10,,,,
53582,第九十一章1,,451,0,第九十一章1,1,1,0,0,0,123582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,0,,,0,7:47065:1769500|7:49891:7|7:41006:10,,,,
53583,第九十一章1,,451,0,第九十一章1,1,1,0,0,0,123583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,0,,,0,7:47065:1769500|7:49891:7|7:41006:10,,,,
53584,第九十一章1,,451,0,第九十一章1,1,1,0,0,0,123584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,0,,,0,7:47065:1769500|7:49891:7|7:41006:10,,,,
53585,第九十一章1,,451,0,第九十一章1,1,0,0,0,0,123585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,451,,,0,7:40181:7000|7:47065:97750|7:41004:11000,,,,
53586,第九十一章2,,452,0,第九十一章2,1,1,0,0,0,123586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,0,,,0,7:47065:1769500|7:49891:7|7:41006:10,,,,
53587,第九十一章2,,452,0,第九十一章2,1,1,0,0,0,123587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,0,,,0,7:47065:1769500|7:49891:7|7:41006:10,,,,
53588,第九十一章2,,452,0,第九十一章2,1,1,0,0,0,123588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,0,,,0,7:47065:1769500|7:49891:7|7:41006:10,,,,
53589,第九十一章2,,452,0,第九十一章2,1,1,0,0,0,123589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,0,,,0,7:47065:1769500|7:49891:7|7:41006:10,,,,
53590,第九十一章2,,452,0,第九十一章2,1,1,0,0,0,123590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,0,,,0,7:47065:1769500|7:49891:7|7:41006:10,,,,
53591,第九十一章2,,452,0,第九十一章2,1,1,0,0,0,123591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,0,,,0,7:47065:1769500|7:49891:7|7:41006:10,,,,
53592,第九十一章2,,452,0,第九十一章2,1,1,0,0,0,123592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,0,,,0,7:47065:1769500|7:49891:7|7:41006:10,,,,
53593,第九十一章2,,452,0,第九十一章2,1,0,0,0,0,123593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,452,,,0,7:40181:7000|7:47065:97750|7:41004:11000,,,,
53594,第九十一章3,,453,0,第九十一章3,1,1,0,0,0,123594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,0,,,0,7:47065:1769500|7:49891:7|7:41006:10,,,,
53595,第九十一章3,,453,0,第九十一章3,1,1,0,0,0,123595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,0,,,0,7:47065:1769500|7:49891:7|7:41006:10,,,,
53596,第九十一章3,,453,0,第九十一章3,1,1,0,0,0,123596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,0,,,0,7:47065:1769500|7:49891:7|7:41006:10,,,,
53597,第九十一章3,,453,0,第九十一章3,1,1,0,0,0,123597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,0,,,0,7:47065:1769500|7:49891:7|7:41006:10,,,,
53598,第九十一章3,,453,0,第九十一章3,1,1,0,0,0,123598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,0,,,0,7:47065:1769500|7:49891:7|7:41006:10,,,,
53599,第九十一章3,,453,0,第九十一章3,1,1,0,0,0,123599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,0,,,0,7:47065:1769500|7:49891:7|7:41006:10,,,,
53600,第九十一章3,,453,0,第九十一章3,1,1,0,0,0,123600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,0,,,0,7:47065:1769500|7:49891:7|7:41006:10,,,,
53601,第九十一章3,,453,0,第九十一章3,1,0,0,0,0,123601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,453,,,0,7:40181:7000|7:47065:97750|7:41004:11000,,,,
53602,第九十一章4,,454,0,第九十一章4,1,1,0,0,0,123602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,0,,,0,7:47065:1769500|7:49891:7|7:41006:10,,,,
53603,第九十一章4,,454,0,第九十一章4,1,1,0,0,0,123603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,0,,,0,7:47065:1769500|7:49891:7|7:41006:10,,,,
53604,第九十一章4,,454,0,第九十一章4,1,1,0,0,0,123604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,0,,,0,7:47065:1769500|7:49891:7|7:41006:10,,,,
53605,第九十一章4,,454,0,第九十一章4,1,1,0,0,0,123605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,0,,,0,7:47065:1769500|7:49891:7|7:41006:10,,,,
53606,第九十一章4,,454,0,第九十一章4,1,1,0,0,0,123606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,0,,,0,7:47065:1769500|7:49891:7|7:41006:10,,,,
53607,第九十一章4,,454,0,第九十一章4,1,1,0,0,0,123607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,0,,,0,7:47065:1769500|7:49891:7|7:41006:10,,,,
53608,第九十一章4,,454,0,第九十一章4,1,1,0,0,0,123608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,0,,,0,7:47065:1769500|7:49891:7|7:41006:10,,,,
53609,第九十一章4,,454,0,第九十一章4,1,0,0,0,0,123609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,454,,,0,7:40181:7000|7:47065:97750|7:41004:11000,,,,
53610,第九十一章5,,455,0,第九十一章5,1,1,0,0,0,123610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,0,,,0,7:47065:1769500|7:49891:7|7:41006:10,,,,
53611,第九十一章5,,455,0,第九十一章5,1,1,0,0,0,123611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,0,,,0,7:47065:1769500|7:49891:7|7:41006:10,,,,
53612,第九十一章5,,455,0,第九十一章5,1,1,0,0,0,123612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,0,,,0,7:47065:1769500|7:49891:7|7:41006:10,,,,
53613,第九十一章5,,455,0,第九十一章5,1,1,0,0,0,123613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,0,,,0,7:47065:1769500|7:49891:7|7:41006:10,,,,
53614,第九十一章5,,455,0,第九十一章5,1,1,0,0,0,123614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,0,,,0,7:47065:1769500|7:49891:7|7:41006:10,,,,
53615,第九十一章5,,455,0,第九十一章5,1,1,0,0,0,123615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,0,,,0,7:47065:1769500|7:49891:7|7:41006:10,,,,
53616,第九十一章5,,455,0,第九十一章5,1,1,0,0,0,123616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,0,,,0,7:47065:1769500|7:49891:7|7:41006:10,,,,
53617,第九十一章5,,455,0,第九十一章5,1,0,0,0,0,123617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,455,,,0,7:40181:7000|7:47065:97750|7:41004:11000,,,,
53618,第九十二章1,,456,0,第九十二章1,1,1,0,0,0,123618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,0,,,0,7:47065:1770350|7:49891:7|7:41006:10,,,,
53619,第九十二章1,,456,0,第九十二章1,1,1,0,0,0,123619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,0,,,0,7:47065:1770350|7:49891:7|7:41006:10,,,,
53620,第九十二章1,,456,0,第九十二章1,1,1,0,0,0,123620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,0,,,0,7:47065:1770350|7:49891:7|7:41006:10,,,,
53621,第九十二章1,,456,0,第九十二章1,1,1,0,0,0,123621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,0,,,0,7:47065:1770350|7:49891:7|7:41006:10,,,,
53622,第九十二章1,,456,0,第九十二章1,1,1,0,0,0,123622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,0,,,0,7:47065:1770350|7:49891:7|7:41006:10,,,,
53623,第九十二章1,,456,0,第九十二章1,1,1,0,0,0,123623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,0,,,0,7:47065:1770350|7:49891:7|7:41006:10,,,,
53624,第九十二章1,,456,0,第九十二章1,1,1,0,0,0,123624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,0,,,0,7:47065:1770350|7:49891:7|7:41006:10,,,,
53625,第九十二章1,,456,0,第九十二章1,1,0,0,0,0,123625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,456,,,0,7:40181:7000|7:47065:97900|7:41004:11000,,,,
53626,第九十二章2,,457,0,第九十二章2,1,1,0,0,0,123626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,0,,,0,7:47065:1770350|7:49891:7|7:41006:10,,,,
53627,第九十二章2,,457,0,第九十二章2,1,1,0,0,0,123627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,0,,,0,7:47065:1770350|7:49891:7|7:41006:10,,,,
53628,第九十二章2,,457,0,第九十二章2,1,1,0,0,0,123628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,0,,,0,7:47065:1770350|7:49891:7|7:41006:10,,,,
53629,第九十二章2,,457,0,第九十二章2,1,1,0,0,0,123629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,0,,,0,7:47065:1770350|7:49891:7|7:41006:10,,,,
53630,第九十二章2,,457,0,第九十二章2,1,1,0,0,0,123630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,0,,,0,7:47065:1770350|7:49891:7|7:41006:10,,,,
53631,第九十二章2,,457,0,第九十二章2,1,1,0,0,0,123631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,0,,,0,7:47065:1770350|7:49891:7|7:41006:10,,,,
53632,第九十二章2,,457,0,第九十二章2,1,1,0,0,0,123632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,0,,,0,7:47065:1770350|7:49891:7|7:41006:10,,,,
53633,第九十二章2,,457,0,第九十二章2,1,0,0,0,0,123633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,457,,,0,7:40181:7000|7:47065:97900|7:41004:11000,,,,
53634,第九十二章3,,458,0,第九十二章3,1,1,0,0,0,123634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,0,,,0,7:47065:1770350|7:49891:7|7:41006:10,,,,
53635,第九十二章3,,458,0,第九十二章3,1,1,0,0,0,123635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,0,0,,,,0,0,,,,0,,,0,7:47065:1770350|7:49891:7|7:41006:10,,,,
